date,time,artist,title,genre,deezer_link
2026-09-07,06:40,Joshua Henry,If I Loved You,Unknown,https://www.deezer.com/track/508364062
2026-09-07,06:25,Ben Platt,Words Fail,Unknown,https://www.deezer.com/track/141338463
2026-09-07,06:21,Barbara Dickson,Easy Terms,Unknown,https://www.deezer.com/track/1085736512
2026-09-07,06:08,Anika Noni Rose,Almost There,Unknown,https://www.deezer.com/track/534375642
2026-09-07,05:59,Elaine Paige,With One Look,Unknown,https://www.deezer.com/track/77991493
2026-09-07,05:51,The Orchestra,Entr'acte,Unknown,https://www.deezer.com/track/145384848
2026-09-07,05:44,Vangelis,Chariots of Fire,Unknown,https://www.deezer.com/track/41319291
2026-09-07,05:35,Renée Fleming,You'll Never Walk Alone,Unknown,https://www.deezer.com/track/508364142
2026-09-07,05:30,Jenn Colella & 'Come From Away' Company,Me And The Sky,Unknown,https://www.deezer.com/track/143785182
2026-09-07,05:26,'Come From Away' Company,Blankets And Bedding,Unknown,https://www.deezer.com/track/143785156
2026-09-07,05:16,Mandy Gonzalez,Breathe,Unknown,https://www.deezer.com/track/392424192
2026-09-07,04:57,Supergrass,Alright,Unknown,https://www.deezer.com/track/3786223702
2026-09-07,04:53,Queen,Killer Queen,Unknown,https://www.deezer.com/track/4091936641
2026-09-07,04:42,Lynyrd Skynyrd,Sweet Home Alabama,Unknown,https://www.deezer.com/track/24949681
2026-09-07,04:30,Olivia Rodrigo,stupid song,Unknown,https://www.deezer.com/track/4078104881
2026-09-07,04:18,Billy Joel,The River Of Dreams,Unknown,https://www.deezer.com/track/831291
2026-09-07,04:13,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,Unknown,https://www.deezer.com/track/93592720
2026-09-07,04:03,Phil Collins,Something Happened on the Way to Heaven,Unknown,https://www.deezer.com/track/126371729
2026-09-07,03:50,Elton John & Dua Lipa,Cold Heart,Unknown,https://www.deezer.com/track/1457025872
2026-09-07,03:27,David Bowie,Rebel Rebel,Unknown,https://www.deezer.com/track/141819823
2026-09-07,03:22,Keane,Somewhere Only We Know,Unknown,https://www.deezer.com/track/71967077
2026-09-07,03:16,The Bangles,Walk Like An Egyptian,Unknown,https://www.deezer.com/track/610231
2026-09-07,02:57,The Shirelles,Will You Love Me Tomorrow,Unknown,https://www.deezer.com/track/108313196
2026-09-07,02:52,Ms. Lauryn Hill,Ex-Factor,Unknown,https://www.deezer.com/track/400418882
2026-09-07,02:46,ABBA,The Winner Takes It All,Unknown,https://www.deezer.com/track/884035
2026-09-07,02:33,Angry Anderson,Suddenly,Unknown,https://www.deezer.com/track/3801343632
2026-09-07,02:28,McFly,All About You,Unknown,https://www.deezer.com/track/7554829
2026-09-07,02:20,Mariah Carey,Without You,Unknown,https://www.deezer.com/track/15178194
2026-09-07,02:15,Madonna,I'll Remember,Unknown,https://www.deezer.com/track/776919
2026-09-07,01:57,Lutricia McNeal,Stranded,Unknown,https://www.deezer.com/track/3134444531
2026-09-07,01:53,Al Green,Tired of Being Alone,Unknown,https://www.deezer.com/track/140302333
2026-09-07,01:48,Craig David,Walking Away,Unknown,https://www.deezer.com/track/143169114
2026-09-07,01:38,Leo Sayer,When I Need You,Unknown,https://www.deezer.com/track/3579639
2026-09-07,01:30,Tiffany,Could've Been,Unknown,https://www.deezer.com/track/65121043
2026-09-07,01:23,Tony Rich,Nobody Knows,Unknown,https://www.deezer.com/track/15411881
2026-09-07,01:19,Brownstone,If You Love Me,Unknown,https://www.deezer.com/track/2464784
2026-09-07,01:14,Atomic Kitten,Whole Again,Unknown,https://www.deezer.com/track/3233916
2026-09-07,01:05,Anita Baker,Sweet Love,Unknown,https://www.deezer.com/track/717534
2026-09-07,00:56,The Four Seasons,"December, 1963 (Oh, What A Night)",Unknown,https://www.deezer.com/track/2541824921
2026-09-07,00:52,Carly Simon,Howl,Unknown,https://www.deezer.com/track/4078863861
2026-09-07,00:49,Janet Jackson,Whoops Now,Unknown,https://www.deezer.com/track/3501671
2026-09-07,00:46,Harry Styles,Music For A Sushi Restaurant,Unknown,https://www.deezer.com/track/1756569567
2026-09-07,00:37,Sabrina Carpenter,Taste,Unknown,https://www.deezer.com/track/2954912511
2026-09-07,00:32,Whitney Houston,Love Will Save The Day,Unknown,https://www.deezer.com/track/75981530
2026-09-07,00:25,Meghan Trainor,Made You Look,Unknown,https://www.deezer.com/track/1965249667
2026-09-07,00:19,Coldplay,Adventure Of A Lifetime,Unknown,https://www.deezer.com/track/111482314
2026-09-07,00:15,Paul Young,Come Back and Stay,Unknown,https://www.deezer.com/track/582418
2026-09-07,00:05,Ronan Keating,Life Is A Rollercoaster,Unknown,https://www.deezer.com/track/2461239
2026-09-08,17:49,James Emmanuel,Bridge Over The Tears I've Cried,Unknown,https://www.deezer.com/track/4063095841
2026-09-08,17:45,Wilson Phillips,Hold On,Unknown,https://www.deezer.com/track/3090950
2026-09-08,17:38,Johnny Cash,Ring Of Fire,Unknown,https://www.deezer.com/track/1122192522
2026-09-08,17:34,Vanessa Carlton,A Thousand Miles,Unknown,https://www.deezer.com/track/983832
2026-09-08,17:29,Cher,If I Could Turn Back Time,Unknown,https://www.deezer.com/track/2307289
2026-09-08,17:20,Lady Gaga,Alejandro,Unknown,https://www.deezer.com/track/734508662
2026-09-08,17:17,Freda Payne,Band Of Gold,Unknown,https://www.deezer.com/track/12178238
2026-09-08,17:11,CeCe Peniston,Finally,Unknown,https://www.deezer.com/track/712071792
2026-09-08,17:04,Harry Styles,Golden,Unknown,https://www.deezer.com/track/830336912
2026-09-08,16:57,Cameo,Word Up,Unknown,https://www.deezer.com/track/2600934
2026-09-08,16:48,Talk Talk,It's My Life,Unknown,https://www.deezer.com/track/3257507
2026-09-08,16:44,Natalie Imbruglia,Upside Down,Unknown,https://www.deezer.com/track/3960447751
2026-09-08,16:41,Deacon Blue,Wages Day,Unknown,https://www.deezer.com/track/1037285
2026-09-08,16:32,Take That,These Days,Unknown,https://www.deezer.com/track/113412766
2026-09-08,16:23,Billy Ocean,"When the Going Gets Tough, the Tough Get Going",Unknown,https://www.deezer.com/track/6071028
2026-09-08,16:18,The Cardigans,My Favourite Game,Unknown,https://www.deezer.com/track/916525
2026-09-08,15:48,Aria,Home to You,Unknown,https://www.deezer.com/track/3657659702
2026-09-08,15:43,Niteflyte,If You Want It,Unknown,https://www.deezer.com/track/38249181
2026-09-08,15:39,Prince & The Revolution,Mountains,Unknown,https://www.deezer.com/track/1183597132
2026-09-08,15:30,Washington,Monday Blues,Unknown,https://www.deezer.com/track/4206278672
2026-09-08,15:25,Kelis,Jerk Ribs,Unknown,https://www.deezer.com/track/75141648
2026-09-08,15:21,The Three Degrees,The Runner,Unknown,https://www.deezer.com/track/3037364
2026-09-08,15:16,George Michael,Heal The Pain,Unknown,https://www.deezer.com/track/10392077
2026-09-08,15:07,D’Influence,I've Got My Mind Made Up,Unknown,https://www.deezer.com/track/3808800232
2026-09-08,15:03,Dazz Band,Let It All Blow,Unknown,https://www.deezer.com/track/2061624657
2026-09-08,14:58,William Bell,I Forgot To Be Your Lover,Unknown,https://www.deezer.com/track/1099185
2026-09-08,14:55,Queen,Cool Cat,Unknown,https://www.deezer.com/track/4091932161
2026-09-08,14:40,Martha Reeves and the Vandellas,Jimmy Mack,Unknown,https://www.deezer.com/track/2288142
2026-09-08,14:32,The Jones Girls,Nights Over Egypt,Unknown,https://www.deezer.com/track/92630272
2026-09-08,14:25,Simply Red,Thrill Me,Unknown,https://www.deezer.com/track/2551830
2026-09-08,14:20,Teddy Pendergrass,"The More I Get, the More I Want",Unknown,https://www.deezer.com/track/1644946212
2026-09-08,14:14,Breakwater,Say You Love Me Girl,Unknown,https://www.deezer.com/track/3190989151
2026-09-08,14:08,Toni Braxton,He Wasn't Man Enough,Unknown,https://www.deezer.com/track/963010
2026-09-08,14:04,Aswad,Shine,Unknown,https://www.deezer.com/track/857730702
2026-09-08,13:57,Rush,Crossroads,Unknown,https://www.deezer.com/track/71088981
2026-09-08,13:44,Muddy Waters & The Rolling Stones,Baby Please Don't Go (Live),Unknown,https://www.deezer.com/track/371632791
2026-09-08,13:24,AC/DC,Ride On,Unknown,https://www.deezer.com/track/92723014
2026-09-08,13:08,Led Zeppelin,I Can't Quit You Baby,Unknown,https://www.deezer.com/track/78621546
2026-09-08,13:03,The Hodge Podge,Tell Me Why U Do That,Unknown,https://www.deezer.com/track/2836983552
2026-09-08,12:56,Jake Xerxes Fussell,Boll Weevil,Unknown,https://www.deezer.com/track/4182464172
2026-09-08,12:53,Beck,In The Night,Unknown,https://www.deezer.com/track/4218436022
2026-09-08,12:44,Gloria Gaynor,I Am What I Am,Unknown,https://www.deezer.com/track/91325492
2026-09-08,12:35,Rostam,Back of a Truck,Unknown,https://www.deezer.com/track/3840886951
2026-09-08,12:31,The Slits,I Heard It Through The Grapevine,Unknown,https://www.deezer.com/track/1140839
2026-09-08,12:28,Quiet Light,You Say I Love You,Unknown,https://www.deezer.com/track/3770246842
2026-09-08,12:24,Blur,The Narcissist,Unknown,https://www.deezer.com/track/2363947085
2026-09-08,12:20,Fright Years,Never Been Wrong,Unknown,https://www.deezer.com/track/3968671091
2026-09-08,12:16,Simon & Garfunkel,Baby Driver,Unknown,https://www.deezer.com/track/13174770
2026-09-08,12:10,Gang of Youths,Things Take Time,Unknown,https://www.deezer.com/track/4178681772
2026-09-08,12:03,Justice,We Are Your Friends,Unknown,https://www.deezer.com/track/2100102627
2026-09-08,11:47,Supergrass,Sun Hits The Sky,Unknown,https://www.deezer.com/track/3803002462
2026-09-08,11:40,Chloe Slater,Southern Youth,Unknown,https://www.deezer.com/track/4033903291
2026-09-08,11:35,JAY-Z,Izzo (H.O.V.A.),Unknown,https://www.deezer.com/track/88195565
2026-09-08,11:27,David Bowie,China Girl,Unknown,https://www.deezer.com/track/565655092
2026-09-08,11:23,Lyn Collins,Think (About It),Unknown,https://www.deezer.com/track/131742244
2026-09-08,11:18,The Killers,All These Things That I've Done,Unknown,https://www.deezer.com/track/71955241
2026-09-08,11:13,No Doubt,Just A Girl,Unknown,https://www.deezer.com/track/24246271
2026-09-08,11:10,OK Go,Get Over It,Unknown,https://www.deezer.com/track/3151575
2026-09-08,11:07,Charli xcx,Apple,Unknown,https://www.deezer.com/track/2833834872
2026-09-08,11:04,Beastie Boys,Ch-Check It Out,Unknown,https://www.deezer.com/track/3091457
2026-09-08,10:52,Natalie Imbruglia,Just Drive,Unknown,https://www.deezer.com/track/3980922231
2026-09-08,10:47,The Cure,Close To Me,Unknown,https://www.deezer.com/track/409670312
2026-09-08,10:43,Lola Young,Messy,Unknown,https://www.deezer.com/track/2815968782
2026-09-08,10:40,The Proclaimers,I'm Gonna Be (500 Miles),Unknown,https://www.deezer.com/track/3111030
2026-09-08,10:38,Simple Minds,Sanctify Yourself,Unknown,https://www.deezer.com/track/114395316
2026-09-08,10:38,Big Country,In a Big Country,Unknown,https://www.deezer.com/track/1581552
2026-09-08,10:37,Altered Images,Don't Talk to Me About Love,Unknown,https://www.deezer.com/track/2484903
2026-09-08,10:36,Hue and Cry,Labour Of Love,Unknown,https://www.deezer.com/track/3358452
2026-09-08,10:35,Texas,I Don't Want A Lover,Unknown,https://www.deezer.com/track/2099242707
2026-09-08,10:34,Wet Wet Wet,Sweet Little Mystery,Unknown,https://www.deezer.com/track/72370373
2026-09-08,10:33,Aztec Camera,Oblivious,Unknown,https://www.deezer.com/track/1882051417
2026-09-08,10:32,Hipsway,The Honeythief,Unknown,https://www.deezer.com/track/353120851
2026-09-08,10:23,The Blow Monkeys,Digging Your Scene,Unknown,https://www.deezer.com/track/992851
2026-09-08,10:14,Marvin Gaye,Got To Give It Up,Unknown,https://www.deezer.com/track/4760900
2026-09-08,10:07,Rachel Stevens,Sweet Dreams My LA Ex,Unknown,https://www.deezer.com/track/2304171
2026-09-08,10:03,Pretenders,Don't Get Me Wrong,Unknown,https://www.deezer.com/track/661228
2026-09-08,09:54,Lewis Capaldi,Pointless,Unknown,https://www.deezer.com/track/2036124277
2026-09-08,09:52,The Police,Every Breath You Take,Unknown,https://www.deezer.com/track/2525864
2026-09-08,09:35,Yes,Owner Of A Lonely Heart,Unknown,https://www.deezer.com/track/3613215
2026-09-08,09:12,Camila Cabello,Havana (feat. Young Thug),Unknown,https://www.deezer.com/track/447098092
2026-09-08,09:05,Laura Branigan,Gloria,Unknown,https://www.deezer.com/track/675801
2026-09-08,08:57,T. Rex,Metal Guru,Unknown,https://www.deezer.com/track/1762966407
2026-09-08,08:49,Olivia Dean,So Easy (To Fall In Love),Unknown,https://www.deezer.com/track/3562948071
2026-09-08,08:43,Duran Duran,Save A Prayer,Unknown,https://www.deezer.com/track/4127469
2026-09-08,08:33,k.d. lang,Constant Craving,Unknown,https://www.deezer.com/track/5414332
2026-09-08,08:25,Chris Rea,The Road To Hell,Unknown,https://www.deezer.com/track/424002552
2026-09-08,08:15,Scouting for Girls,This Ain't A Love Song,Unknown,https://www.deezer.com/track/415167532
2026-09-08,08:08,Lisa Stansfield,The Real Thing,Unknown,https://www.deezer.com/track/559459
2026-09-08,08:05,Lenny Kravitz,Are You Gonna Go My Way,Unknown,https://www.deezer.com/track/3107395
2026-09-08,07:58,The Isley Brothers,Harvest For The World,Unknown,https://www.deezer.com/track/105516064
2026-09-08,07:53,Leon Bridges,Talk It Over,Unknown,https://www.deezer.com/track/4229202062
2026-09-08,07:50,Fleetwood Mac,Little Lies,Unknown,https://www.deezer.com/track/664456
2026-09-08,07:42,Ravyn Lenae,Love Me Not,Unknown,https://www.deezer.com/track/2755315691
2026-09-08,07:38,Ray Charles,What'd I Say,Unknown,https://www.deezer.com/track/3658386
2026-09-08,07:34,Cameo,Single Life,Unknown,https://www.deezer.com/track/598065912
2026-09-08,07:31,Gwen Guthrie,Ain't Nothin' Goin' On But The Rent,Unknown,https://www.deezer.com/track/8104862
2026-09-08,07:17,Steely Dan,Peg,Unknown,https://www.deezer.com/track/2466017615
2026-09-08,07:07,The Killers,Human,Unknown,https://www.deezer.com/track/71955252
2026-09-08,06:57,Sly & the Family Stone,Family Affair,Unknown,https://www.deezer.com/track/549579
2026-09-08,06:49,ROSÉ & Bruno Mars,APT.,Unknown,https://www.deezer.com/track/3050380851
2026-09-08,06:42,"Earth, Wind & Fire",Fantasy,Unknown,https://www.deezer.com/track/487484162
2026-09-08,06:13,Shakira & Burna Boy,Dai Dai,Unknown,https://www.deezer.com/track/4015341011
2026-09-08,06:07,Stevie Wonder,Uptight (Everything's Alright),Unknown,https://www.deezer.com/track/538709512
2026-09-08,06:03,John Sebastian,Welcome Back,Unknown,https://www.deezer.com/track/2551762
2026-09-08,05:49,Mica Paris,My One Temptation,Unknown,https://www.deezer.com/track/11288718
2026-09-08,05:40,Fontella Bass,Rescue Me,Unknown,https://www.deezer.com/track/649747872
2026-09-08,05:32,Justin Timberlake,Mirrors,Unknown,https://www.deezer.com/track/65356224
2026-09-08,05:19,Blondie,"(I'm Always Touched By Your) Presence, Dear",Unknown,https://www.deezer.com/track/3122260
2026-09-08,05:06,Blur,Charmless Man,Unknown,https://www.deezer.com/track/3102139
2026-09-08,04:46,Phil Collins,In the Air Tonight,Unknown,https://www.deezer.com/track/134036212
2026-09-08,04:30,Eurythmics,I Saved The World Today,Unknown,https://www.deezer.com/track/561826
2026-09-08,04:04,Pretenders,Back On The Chain Gang,Unknown,https://www.deezer.com/track/740361
2026-09-08,03:55,Oasis,Some Might Say,Unknown,https://www.deezer.com/track/985745742
2026-09-08,03:51,Stevie Wonder,Hey Love,Unknown,https://www.deezer.com/track/598076372
2026-09-08,03:42,Sarah Vaughan,Broken Hearted Melody,Unknown,https://www.deezer.com/track/543099882
2026-09-08,03:28,Travis,Writing To Reach You,Unknown,https://www.deezer.com/track/657189262
2026-09-08,03:25,Natalie Imbruglia,Beautiful Love,Unknown,https://www.deezer.com/track/3980922251
2026-09-08,03:18,Take That,Greatest Day,Unknown,https://www.deezer.com/track/2256746547
2026-09-08,03:12,Wang Chung,Dance Hall Days,Unknown,https://www.deezer.com/track/1091006062
2026-09-08,03:03,Diana Ross,Upside Down,Unknown,https://www.deezer.com/track/4677572
2026-09-08,02:56,Avicii,Hey Brother,Unknown,https://www.deezer.com/track/70266758
2026-09-08,02:38,Duran Duran,A View To A Kill,Unknown,https://www.deezer.com/track/3130429
2026-09-08,02:03,Status Quo,Down Down,Unknown,https://www.deezer.com/track/1158804
2026-09-08,01:48,Patrice Rushen,Forget Me Nots,Unknown,https://www.deezer.com/track/434614222
2026-09-08,01:34,The Human League,Mirror Man,Unknown,https://www.deezer.com/track/3249828
2026-09-08,01:31,The Killers,When You Were Young,Unknown,https://www.deezer.com/track/1109953
2026-09-08,01:28,Paul Williams,Fat Sam's Grand Slam,Unknown,https://www.deezer.com/track/1101390
2026-09-08,01:22,Alex Warren,EMERALD EYES,Unknown,https://www.deezer.com/track/4061554941
2026-09-08,01:14,Eagles,Hotel California,Unknown,https://www.deezer.com/track/426703682
2026-09-08,00:50,The Strokes,Last Nite,Unknown,https://www.deezer.com/track/15615270
2026-09-08,00:34,ABBA,Voulez-Vous,Unknown,https://www.deezer.com/track/884040
2026-09-08,00:24,Oasis,Whatever,Unknown,https://www.deezer.com/track/985704102
2026-09-08,00:09,Charles & Eddie,Would I Lie To You?,Unknown,https://www.deezer.com/track/1806786907
2026-09-08,00:07,The Housemartins,Happy Hour,Unknown,https://www.deezer.com/track/584214662
2026-09-09,16:58,INXS,Need You Tonight,Unknown,https://www.deezer.com/track/428612492
2026-09-09,15:18,Xpansions,Move Your Body,Unknown,https://www.deezer.com/track/469734382
2026-09-09,11:36,Alanis Morissette,Head Over Feet,Unknown,https://www.deezer.com/track/789221
2026-09-09,11:12,Olivia Rodrigo,good 4 u,Unknown,https://www.deezer.com/track/1378342622
2026-09-09,09:12,Sara Bareilles,Love Song,Unknown,https://www.deezer.com/track/13132590
2026-09-09,06:22,Blur,Parklife,Unknown,https://www.deezer.com/track/44134631
2026-09-09,01:05,Jess Glynne,Don't Be So Hard On Yourself,Unknown,https://www.deezer.com/track/104958194
2026-09-09,00:09,Alex Warren,FEVER DREAM,Unknown,https://www.deezer.com/track/3869647201
